employee_id,name,role,category,base_code,contract_type,hire_date,birth_date,is_active,monthly_hours,seniority_years
EMP01232,Empleado_1232,Ground Staff,Tierra,SCL,Plazo Fijo,2012-07-04,1988-02-12,0,184,12
EMP01233,Empleado_1233,Tripulante Cabina Senior,Cabina,SCL,Indefinido,2022-03-11,1996-08-23,1,167,2
EMP01234,Empleado_1234,Agente Check-in,Tierra,GRU,Indefinido,2010-07-07,1999-03-25,1,178,14
EMP01235,Empleado_1235,Ground Staff,Tierra,EZE,Indefinido,2023-11-05,1991-03-05,1,190,1
EMP01236,Empleado_1236,Piloto Copiloto,Cockpit,LIM,Indefinido,2020-06-21,1991-08-20,1,179,4
EMP01237,Empleado_1237,Supervisor Operaciones,Tierra,GRU,Part-time,2010-04-03,1993-04-05,1,189,14
EMP01238,Empleado_1238,Piloto Comandante,Cockpit,BOG,Indefinido,2019-06-09,1989-03-07,1,183,5
EMP01239,Empleado_1239,Ground Staff,Tierra,LIM,Plazo Fijo,2011-10-13,1984-07-19,0,162,13
EMP01240,Empleado_1240,Tripulante Cabina,Cabina,BOG,Indefinido,2013-10-09,1976-07-02,1,173,11
EMP01241,Empleado_1241,Piloto Copiloto,Cockpit,GRU,Indefinido,2024-01-03,1973-01-30,0,163,0
EMP01242,Empleado_1242,Ground Staff,Tierra,MIA,Part-time,2023-10-25,1995-05-14,1,185,1
EMP01243,Empleado_1243,Administrativo,Admin,BOG,Honorarios,2019-01-31,1974-09-29,1,166,5
EMP01244,Empleado_1244,Agente Check-in,Tierra,LIM,Honorarios,2024-02-18,1997-06-05,1,163,0
EMP01245,Empleado_1245,Tripulante Cabina,Cabina,BOG,Plazo Fijo,2014-07-30,1981-06-09,1,167,10
EMP01246,Empleado_1246,Administrativo,Admin,LIM,Indefinido,2012-11-20,1988-08-03,1,177,12
EMP01247,Empleado_1247,Agente Check-in,Tierra,LIM,Plazo Fijo,2010-04-21,1976-08-13,1,172,14
EMP01248,Empleado_1248,Tripulante Cabina,Cabina,MIA,Indefinido,2023-10-08,1974-03-24,1,174,1
EMP01249,Empleado_1249,Supervisor Operaciones,Tierra,LIM,Part-time,2015-01-02,1987-05-04,1,171,9
EMP01250,Empleado_1250,Piloto Comandante,Cockpit,MAD,Indefinido,2010-06-18,1992-02-06,1,190,14
EMP01251,Empleado_1251,Piloto Copiloto,Cockpit,LIM,Indefinido,2012-09-16,1995-10-14,1,177,12
EMP01252,Empleado_1252,Tripulante Cabina,Cabina,GRU,Part-time,2011-02-27,1978-09-21,1,170,13
EMP01253,Empleado_1253,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2023-06-05,1985-08-06,0,186,1
EMP01254,Empleado_1254,Ground Staff,Tierra,SCL,Part-time,2020-09-10,1978-02-04,1,173,4
EMP01255,Empleado_1255,Ground Staff,Tierra,LIM,Plazo Fijo,2023-01-09,1990-05-29,0,169,1
EMP01256,Empleado_1256,Piloto Copiloto,Cockpit,SCL,Indefinido,2023-01-11,1981-10-26,1,183,1
EMP01257,Empleado_1257,Tripulante Cabina,Cabina,BOG,Indefinido,2012-02-18,1978-10-18,1,167,12
EMP01258,Empleado_1258,Tripulante Cabina,Cabina,LIM,Indefinido,2013-07-05,1998-11-18,1,178,11
EMP01259,Empleado_1259,Tripulante Cabina,Cabina,SCL,Indefinido,2013-03-06,1986-08-23,1,169,11
EMP01260,Empleado_1260,Tripulante Cabina Senior,Cabina,MIA,Indefinido,2015-07-13,1988-10-22,1,183,9
EMP01261,Empleado_1261,Tripulante Cabina,Cabina,SCL,Indefinido,2024-01-23,1989-12-21,1,185,0
EMP01262,Empleado_1262,Ground Staff,Tierra,GRU,Honorarios,2017-07-09,1976-12-06,1,,7
EMP01263,Empleado_1263,Ground Staff,Tierra,MIA,Honorarios,2021-03-26,1971-08-01,1,175,3
EMP01264,Empleado_1264,Piloto Copiloto,Cockpit,BOG,Indefinido,2016-11-18,1982-06-01,1,174,8
EMP01265,Empleado_1265,Ground Staff,Tierra,BOG,Indefinido,2020-10-25,1983-12-27,1,165,4
EMP01266,Empleado_1266,Administrativo,Admin,GRU,Plazo Fijo,2011-04-06,1984-01-07,1,184,13
EMP01267,Empleado_1267,Tripulante Cabina Senior,Cabina,SCL,Plazo Fijo,2017-08-04,1971-10-07,1,188,7
EMP01268,Empleado_1268,Agente Check-in,Tierra,EZE,Indefinido,2022-11-04,1984-05-15,1,177,2
EMP01269,Empleado_1269,Tecnico Mantencion,Tierra,SCL,Part-time,2024-07-04,1985-11-19,1,186,0
EMP01270,Empleado_1270,Piloto Comandante,Cockpit,SCL,Plazo Fijo,2023-11-01,1999-11-25,1,170,1
EMP01271,Empleado_1271,Agente Check-in,Tierra,BOG,Part-time,2016-08-20,1978-12-29,0,174,8
EMP01272,Empleado_1272,Tripulante Cabina Senior,Cabina,SCL,Honorarios,2015-04-06,1989-10-25,1,183,9
EMP01273,Empleado_1273,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2021-07-27,1973-09-28,1,177,3
EMP01274,Empleado_1274,Ground Staff,Tierra,LIM,Part-time,2013-12-13,1987-08-24,,184,11
EMP01275,Empleado_1275,Tripulante Cabina,Cabina,MIA,Indefinido,2015-01-12,1975-11-16,1,174,9
EMP01276,Empleado_1276,Piloto Comandante,Cockpit,GRU,Indefinido,2023-01-26,1978-02-19,1,183,1
EMP01277,Empleado_1277,Agente Check-in,Tierra,SCL,Indefinido,2018-11-10,1987-08-21,0,176,6
EMP01278,Empleado_1278,Agente Check-in,Tierra,BOG,Indefinido,2020-07-14,1994-01-19,1,190,4
EMP01279,Empleado_1279,Tecnico Mantencion,Tierra,BOG,Indefinido,2015-01-13,1992-01-12,1,176,9
EMP01280,Empleado_1280,Tecnico Mantencion,Tierra,BOG,Indefinido,2016-10-30,1998-12-01,1,189,8
EMP01281,Empleado_1281,Tripulante Cabina,Cabina,BOG,Indefinido,2014-04-06,1977-05-31,1,189,10
EMP01282,Empleado_1282,Piloto Comandante,Cockpit,LIM,Indefinido,2016-12-11,1995-05-18,1,177,8
EMP01283,Empleado_1283,Tripulante Cabina Senior,Cabina,SCL,Part-time,2022-05-30,1985-12-22,1,160,2
EMP01284,Empleado_1284,Tripulante Cabina,Cabina,LIM,Plazo Fijo,2020-10-23,1979-05-11,0,189,4
EMP01285,Empleado_1285,Ground Staff,Tierra,SCL,Indefinido,2019-01-11,1989-07-16,1,185,5
EMP01286,Empleado_1286,Agente Check-in,Tierra,SCL,Plazo Fijo,2024-01-31,1976-09-22,1,162,0
EMP01287,Empleado_1287,Administrativo,Admin,BOG,Indefinido,2011-01-18,1989-05-19,1,185,13
EMP01288,Empleado_1288,Ground Staff,Tierra,MAD,Part-time,2020-03-27,1979-02-26,1,172,4
EMP01289,Empleado_1289,Ground Staff,Tierra,LIM,Indefinido,2015-08-21,1999-11-18,1,163,9
EMP01290,Empleado_1290,Piloto Comandante,Cockpit,SCL,Indefinido,2010-07-09,1979-06-21,1,167,14
EMP01291,Empleado_1291,Tripulante Cabina,Cabina,EZE,Part-time,2018-08-14,1971-10-22,1,160,6
EMP01292,Empleado_1292,Tripulante Cabina,Cabina,GRU,Indefinido,2012-03-22,1978-04-17,1,174,12
EMP01293,Empleado_1293,Piloto Comandante,Cockpit,SCL,Indefinido,2012-12-21,1972-05-28,1,180,12
EMP01294,Empleado_1294,Ground Staff,Tierra,GRU,Indefinido,2014-10-11,1998-02-20,1,188,10
EMP01295,Empleado_1295,Tripulante Cabina,Cabina,BOG,Plazo Fijo,2014-01-27,1975-02-10,1,178,10
EMP01296,Empleado_1296,Ground Staff,Tierra,N/A,Part-time,2018-06-01,1982-02-24,1,173,6
EMP01297,Empleado_1297,Piloto Comandante,Cockpit,GRU,Indefinido,2011-12-13,1983-05-17,1,173,13
EMP01298,Empleado_1298,Tripulante Cabina Senior,Cabina,EZE,Indefinido,2017-07-11,1970-06-06,,186,7
EMP01299,Empleado_1299,Supervisor Operaciones,Tierra,GRU,Indefinido,2016-01-05,1986-07-21,1,178,8
EMP01300,Empleado_1300,Tripulante Cabina Senior,Cabina,N/A,Part-time,2010-12-17,1971-12-27,1,181,14
EMP01301,Empleado_1301,Administrativo,Admin,EZE,Plazo Fijo,2019-02-24,1988-11-17,1,180,5
EMP01302,Empleado_1302,Tripulante Cabina,Cabina,SCL,Indefinido,2022-01-13,1991-11-29,0,176,2
EMP01303,Empleado_1303,Piloto Copiloto,Cockpit,MIA,Indefinido,2011-01-13,1990-06-23,1,171,13
EMP01304,Empleado_1304,Administrativo,Admin,LIM,Part-time,2012-07-13,1985-03-03,0,172,12
EMP01305,Empleado_1305,Tripulante Cabina,Cabina,SCL,Indefinido,2010-01-19,1993-09-08,1,160,14
EMP01306,Empleado_1306,Tripulante Cabina,Cabina,GRU,Indefinido,2017-02-16,1995-02-17,1,166,7
EMP01307,Empleado_1307,Tripulante Cabina,Cabina,BOG,Indefinido,2013-04-25,1984-05-24,1,189,11
EMP01308,Empleado_1308,Ground Staff,Tierra,bogota,Part-time,2016-06-30,1984-06-07,0,161,8
EMP01309,Empleado_1309,Agente Check-in,Tierra,SCL,Indefinido,2022-02-19,1998-03-29,1,172,2
EMP01310,Empleado_1310,Tripulante Cabina Senior,Cabina,GRU,Part-time,2023-06-02,1991-09-04,1,163,1
EMP01311,Empleado_1311,Piloto Comandante,Cockpit,BOG,Indefinido,2024-05-21,1972-02-10,1,180,0
EMP01312,Empleado_1312,Tripulante Cabina,Cabina,EZE,Part-time,2024-09-06,1974-05-29,1,180,0
EMP01313,Empleado_1313,Administrativo,Admin,LIM,Indefinido,2011-07-25,1996-12-27,1,168,13
EMP01314,Empleado_1314,Tripulante Cabina,Cabina,EZE,Plazo Fijo,2017-10-03,1991-05-27,1,184,7
EMP01315,Empleado_1315,Ground Staff,Tierra,LIM,Indefinido,2022-01-09,1974-11-14,1,175,2
EMP01316,Empleado_1316,Ground Staff,Tierra,MIA,Part-time,2012-02-07,1974-10-27,1,189,12
EMP01317,Empleado_1317,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2022-02-10,1978-11-11,1,169,2
EMP01318,Empleado_1318,Piloto Comandante,Cockpit,MAD,Indefinido,2017-08-24,1990-03-08,1,173,7
EMP01319,Empleado_1319,Supervisor Operaciones,Tierra,GRU,Indefinido,2017-09-16,1990-01-13,1,178,7
EMP01320,Empleado_1320,Piloto Comandante,Cockpit,SCL,Indefinido,2013-12-08,1995-11-09,1,185,11
EMP01321,Empleado_1321,Piloto Comandante,Cockpit,LIM,Indefinido,2011-07-06,1997-02-04,1,164,13
EMP01322,Empleado_1322,Piloto Comandante,Cockpit,SCL,Indefinido,2017-09-28,1981-09-06,1,162,7
EMP01323,Empleado_1323,Ground Staff,Tierra,SCL,Honorarios,2021-10-13,1992-01-14,1,161,3
EMP01324,Empleado_1324,Ground Staff,Tierra,LIM,Plazo Fijo,2020-08-19,1989-08-22,0,161,4
EMP01325,Empleado_1325,Administrativo,Admin,LIM,Indefinido,2024-04-09,1998-05-04,1,168,0
EMP01326,Empleado_1326,Administrativo,Admin,SCL,Indefinido,2013-09-25,1980-05-27,1,173,11
EMP01327,Empleado_1327,Piloto Copiloto,Cockpit,LIM,Honorarios,2020-07-21,1992-04-21,1,188,4
EMP01328,Empleado_1328,Tripulante Cabina Senior,Cabina,MIA,Part-time,2018-12-03,1999-07-28,1,183,6
EMP01329,Empleado_1329,Tripulante Cabina Senior,Cabina,SCL,Part-time,2021-04-25,1998-04-15,1,171,3
EMP01330,Empleado_1330,Agente Check-in,Tierra,MIA,Indefinido,2021-10-16,1981-12-24,1,174,3
EMP01331,Empleado_1331,Tripulante Cabina Senior,Cabina,MIA,Indefinido,2016-02-04,1981-05-21,1,183,8
EMP01332,Empleado_1332,Tripulante Cabina,Cabina,BOG,Plazo Fijo,2012-01-17,1996-10-18,1,170,12
EMP01333,Empleado_1333,Tripulante Cabina,Cabina,JFK,Indefinido,2017-05-28,1970-02-08,1,160,7
EMP01334,Empleado_1334,Ground Staff,Tierra,BOG,Indefinido,2018-07-14,1970-04-02,1,175,6
EMP01335,Empleado_1335,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2017-01-22,1970-02-17,0,162,7
EMP01336,Empleado_1336,Tripulante Cabina,Cabina,JFK,Indefinido,2012-03-03,1998-07-18,1,165,12
EMP01337,Empleado_1337,Tripulante Cabina,Cabina,GRU,Part-time,2022-09-20,1997-07-01,1,160,2
EMP01338,Empleado_1338,Supervisor Operaciones,Tierra,BOG,Indefinido,2015-04-20,1978-12-25,1,174,9
EMP01339,Empleado_1339,Agente Check-in,Tierra,BOG,Indefinido,2010-07-03,1993-01-30,0,170,14
EMP01340,Empleado_1340,Tripulante Cabina,Cabina,SCL,Indefinido,2015-09-01,1974-10-12,1,184,9
EMP01341,Empleado_1341,Tripulante Cabina,Cabina,SCL,Plazo Fijo,2018-06-01,1973-12-21,1,181,6
EMP01342,Empleado_1342,Administrativo,Admin,BOG,Part-time,2013-11-28,1984-01-19,,181,11
EMP01343,Empleado_1343,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2011-07-31,1987-04-21,1,187,13
EMP01344,Empleado_1344,Piloto Copiloto,Cockpit,BOG,Indefinido,2016-01-10,1973-02-19,1,182,8
EMP01345,Empleado_1345,Administrativo,Admin,JFK,Indefinido,2018-10-05,1987-09-22,1,160,6
EMP01346,Empleado_1346,Tripulante Cabina Senior,Cabina,SCL,Part-time,2010-09-30,1983-07-30,1,178,14
EMP01347,Empleado_1347,Ground Staff,Tierra,MAD,Indefinido,2018-07-21,1971-02-15,1,162,6
EMP01348,Empleado_1348,Tecnico Mantencion,Tierra,BOG,Indefinido,2017-12-01,1976-01-14,1,172,7
EMP01349,Empleado_1349,Tripulante Cabina,Cabina,GRU,Part-time,2016-04-18,1972-11-24,1,177,8
EMP01350,Empleado_1350,Supervisor Operaciones,Tierra,SCL,Indefinido,2013-07-02,1993-06-06,1,165,11
EMP01351,Empleado_1351,Piloto Comandante,Cockpit,Santiago,Part-time,2018-01-22,1974-12-04,1,190,6
EMP01352,Empleado_1352,Agente Check-in,Tierra,GRU,Plazo Fijo,2021-07-03,1981-12-28,1,183,3
EMP01353,Empleado_1353,Supervisor Operaciones,Tierra,BOG,Indefinido,2014-01-06,1998-04-25,1,165,10
EMP01354,Empleado_1354,Ground Staff,Tierra,GRU,Honorarios,2011-02-12,1999-04-30,1,172,13
EMP01355,Empleado_1355,Ground Staff,Tierra,GRU,Indefinido,2012-07-21,1971-02-18,0,168,12
EMP01356,Empleado_1356,Piloto Copiloto,Cockpit,SCL,Plazo Fijo,2023-02-19,1976-08-03,1,176,1
EMP01357,Empleado_1357,Ground Staff,Tierra,EZE,Indefinido,2012-05-29,1978-09-08,1,174,12
EMP01358,Empleado_1358,Piloto Comandante,Cockpit,,Part-time,2022-08-02,1998-10-02,0,177,2
EMP01359,Empleado_1359,Tripulante Cabina,Cabina,EZE,Indefinido,2020-03-16,1992-10-15,0,190,4
EMP01360,Empleado_1360,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2014-04-14,1975-09-06,1,166,10
EMP01361,Empleado_1361,Tripulante Cabina,Cabina,BOG,Plazo Fijo,2012-07-18,1971-04-09,1,182,12
EMP01362,Empleado_1362,Tripulante Cabina,Cabina,LIM,Indefinido,2021-10-12,1993-12-06,1,165,3
EMP01363,Empleado_1363,Tripulante Cabina,Cabina,MIA,Indefinido,2024-03-09,1977-10-11,1,161,0
EMP01364,Empleado_1364,Ground Staff,Tierra,GRU,Plazo Fijo,2016-07-16,1973-09-11,1,182,8
EMP01365,Empleado_1365,Agente Check-in,Tierra,JFK,Plazo Fijo,2023-06-09,1991-02-18,1,186,1
EMP01366,Empleado_1366,,,GRU,Indefinido,2021-11-09,1976-05-02,1,190,3
EMP01367,Empleado_1367,Piloto Copiloto,Cockpit,GRU,Part-time,2020-09-06,1988-02-09,1,186,4
EMP01368,Empleado_1368,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2021-11-20,1983-11-27,1,170,3
EMP01369,Empleado_1369,Supervisor Operaciones,Tierra,SCL,Honorarios,2014-07-10,1980-12-13,1,174,10
EMP01370,Empleado_1370,Tripulante Cabina,Cabina,SCL,Indefinido,2016-04-13,1976-05-01,1,170,8
EMP01371,Empleado_1371,Tecnico Mantencion,Tierra,EZE,Part-time,2013-07-21,1999-10-24,0,179,11
EMP01372,Empleado_1372,Agente Check-in,Tierra,sao paulo,Honorarios,2021-04-09,1976-04-16,,190,3
EMP01373,Empleado_1373,Agente Check-in,Tierra,BOG,Plazo Fijo,2016-02-07,1990-12-27,1,180,8
EMP01374,Empleado_1374,Piloto Copiloto,Cockpit,EZE,Indefinido,2020-07-13,1976-11-16,1,166,4
EMP01375,Empleado_1375,Supervisor Operaciones,Tierra,sao paulo,Part-time,2024-01-17,1998-06-03,1,161,0
EMP01376,Empleado_1376,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2010-10-03,1979-10-15,1,164,14
EMP01377,Empleado_1377,Supervisor Operaciones,Tierra,SCL,Indefinido,2023-04-07,1993-11-08,0,174,1
EMP01378,Empleado_1378,Tecnico Mantencion,Tierra,GRU,Indefinido,2016-07-14,1999-01-02,1,,8
EMP01379,Empleado_1379,Ground Staff,Tierra,EZE,Indefinido,2015-06-08,1998-02-26,1,,9
EMP01380,Empleado_1380,Supervisor Operaciones,Tierra,SCL,Plazo Fijo,2024-11-22,1976-11-17,1,185,0
EMP01381,Empleado_1381,Ground Staff,Tierra,SCL,Plazo Fijo,2014-11-12,1979-03-05,1,177,10
EMP01382,Empleado_1382,Tecnico Mantencion,Tierra,MIA,Honorarios,2020-09-14,1996-03-10,1,166,4
EMP01383,Empleado_1383,Tripulante Cabina Senior,Cabina,lima,Indefinido,2016-10-28,1973-09-15,1,184,8
EMP01384,Empleado_1384,Piloto Copiloto,Cockpit,LIM,Indefinido,2015-12-19,1994-11-20,1,168,9
EMP01385,Empleado_1385,Tecnico Mantencion,Tierra,LIM,Indefinido,2017-02-12,1978-10-26,1,168,7
EMP01386,Empleado_1386,Piloto Copiloto,Cockpit,GRU,Indefinido,2010-01-02,1989-11-03,1,,14
EMP01387,Empleado_1387,Piloto Comandante,Cockpit,LIM,Part-time,2017-01-04,1993-12-08,1,182,7
EMP01388,Empleado_1388,Tripulante Cabina Senior,Cabina,LIM,Plazo Fijo,2012-07-09,1972-05-01,1,168,12
EMP01389,Empleado_1389,Supervisor Operaciones,Tierra,EZE,Honorarios,2019-10-09,1982-01-15,1,174,5
EMP01390,Empleado_1390,Tripulante Cabina Senior,Cabina,MIA,Indefinido,2021-04-30,1999-10-03,0,171,3
EMP01391,Empleado_1391,Tripulante Cabina Senior,Cabina,N/A,Indefinido,2022-11-05,1974-09-30,1,161,2
EMP01392,Empleado_1392,Piloto Copiloto,Cockpit,SCL,Part-time,2012-02-15,1973-09-12,1,168,12
EMP01393,Empleado_1393,Tripulante Cabina,Cabina,GRU,Indefinido,2018-07-19,1979-07-04,1,168,6
EMP01394,Empleado_1394,Tripulante Cabina,Cabina,LIM,Indefinido,2010-10-28,1995-09-02,1,186,14
EMP01395,Empleado_1395,Ground Staff,Tierra,SCL,Honorarios,2019-03-27,1997-10-22,1,189,5
EMP01396,Empleado_1396,Agente Check-in,Tierra,lima,Plazo Fijo,2021-08-28,1973-10-11,1,162,3
EMP01397,Empleado_1397,Supervisor Operaciones,Tierra,EZE,Indefinido,2017-09-11,1978-01-23,1,188,7
EMP01398,Empleado_1398,Ground Staff,Tierra,SCL,Plazo Fijo,2013-03-24,1983-07-16,1,177,11
EMP01399,Empleado_1399,Supervisor Operaciones,Tierra,MIA,Indefinido,2018-08-13,1998-01-03,1,161,6
EMP01400,Empleado_1400,Piloto Copiloto,Cockpit,MIA,Plazo Fijo,2011-07-28,1998-02-22,1,171,13
EMP01401,Empleado_1401,Administrativo,Admin,EZE,Indefinido,2011-12-21,1984-04-17,1,166,13
EMP01402,Empleado_1402,Tripulante Cabina,Cabina,SCL,Indefinido,2022-07-02,1987-03-02,1,177,2
EMP01403,Empleado_1403,Tripulante Cabina,Cabina,lima,Indefinido,2019-02-22,1974-08-29,,190,5
EMP01404,Empleado_1404,Piloto Copiloto,Cockpit,GRU,Indefinido,2020-01-22,1973-04-10,1,,4
EMP01405,Empleado_1405,Ground Staff,Tierra,BOG,Indefinido,2010-11-07,1977-04-21,1,170,14
EMP01406,Empleado_1406,Tripulante Cabina,Cabina,MAD,Part-time,2012-03-06,1994-02-04,1,164,12
EMP01407,Empleado_1407,Tripulante Cabina,Cabina,lima,Indefinido,2017-10-08,1992-01-21,1,165,7
EMP01408,Empleado_1408,Piloto Copiloto,Cockpit,N/A,Indefinido,2021-01-26,1981-09-03,1,171,3
EMP01409,Empleado_1409,Tripulante Cabina,Cabina,SCL,Plazo Fijo,2012-07-17,1985-02-10,1,187,12
EMP01410,Empleado_1410,Ground Staff,Tierra,JFK,Indefinido,2023-01-30,1999-04-25,1,165,1
EMP01411,Empleado_1411,Tripulante Cabina Senior,Cabina,SCL,Part-time,2023-02-26,1976-11-27,0,164,1
EMP01412,Empleado_1412,Administrativo,Admin,LIM,Indefinido,2016-05-14,1983-05-09,0,160,8
EMP01413,Empleado_1413,Supervisor Operaciones,Tierra,BOG,Plazo Fijo,2017-09-03,1975-01-26,1,161,7
EMP01414,Empleado_1414,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2016-05-19,1997-10-01,1,162,8
EMP01415,Empleado_1415,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2017-05-07,1982-08-26,1,188,7
EMP01416,Empleado_1416,Piloto Copiloto,Cockpit,MIA,Plazo Fijo,2012-04-23,1970-10-13,1,171,12
EMP01417,Empleado_1417,Ground Staff,Tierra,BOG,Indefinido,2017-08-20,1987-04-09,1,177,7
EMP01418,Empleado_1418,Tripulante Cabina Senior,Cabina,EZE,Plazo Fijo,2023-03-17,1971-10-24,0,172,1
EMP01419,Empleado_1419,Tripulante Cabina Senior,Cabina,SCL,Plazo Fijo,2018-07-08,1981-08-01,0,169,6
EMP01420,Empleado_1420,Piloto Comandante,Cockpit,GRU,Indefinido,2017-01-03,1971-02-07,1,190,7
EMP01421,Empleado_1421,Agente Check-in,Tierra,BOG,Indefinido,2019-01-22,1980-08-08,,169,5
EMP01422,Empleado_1422,Ground Staff,Tierra,BOG,Indefinido,2015-02-28,1971-11-22,1,176,9
EMP01423,Empleado_1423,Ground Staff,Tierra,lima,Part-time,2017-07-17,1971-07-29,1,182,7
EMP01424,Empleado_1424,Piloto Copiloto,Cockpit,EZE,Part-time,2012-12-18,1998-06-24,1,170,12
EMP01425,Empleado_1425,Piloto Copiloto,Cockpit,BOG,Part-time,2010-08-08,1999-05-04,1,187,14
EMP01426,Empleado_1426,Tecnico Mantencion,Tierra,GRU,Indefinido,2020-01-21,1986-06-18,1,172,4
EMP01427,Empleado_1427,Ground Staff,Tierra,SCL,Indefinido,2019-12-06,1979-08-21,1,185,5
EMP01428,Empleado_1428,Agente Check-in,Tierra,SCL,Indefinido,2017-03-11,1972-11-28,1,177,7
EMP01429,Empleado_1429,Tripulante Cabina,Cabina,bogota,Indefinido,2014-10-18,1996-08-02,1,169,10
EMP01430,Empleado_1430,Tripulante Cabina,Cabina,GRU,Part-time,2013-07-25,1996-05-15,1,185,11
EMP01431,Empleado_1431,Tripulante Cabina Senior,Cabina,BOG,Part-time,2014-01-12,1970-07-08,1,190,10
EMP01432,Empleado_1432,Agente Check-in,Tierra,LIM,Indefinido,2017-09-06,1987-01-10,1,167,7
EMP01433,Empleado_1433,,,SCL,Plazo Fijo,2021-01-04,1974-02-14,1,189,3
EMP01434,Empleado_1434,Piloto Comandante,Cockpit,EZE,Indefinido,2010-06-04,1994-10-31,1,190,14
EMP01435,Empleado_1435,Supervisor Operaciones,Tierra,MIA,Part-time,2018-01-01,1982-10-12,1,174,6
EMP01436,Empleado_1436,Supervisor Operaciones,Tierra,Santiago,Plazo Fijo,2011-09-01,1973-01-14,1,171,13
EMP01437,Empleado_1437,Tripulante Cabina Senior,Cabina,SCL,Part-time,2022-01-05,1981-08-18,1,178,2
EMP01438,Empleado_1438,Piloto Comandante,Cockpit,MAD,Honorarios,2020-09-12,1978-10-10,1,173,4
EMP01439,Empleado_1439,Agente Check-in,Tierra,MAD,Plazo Fijo,2020-01-04,1992-04-25,1,161,4
EMP01440,Empleado_1440,Tripulante Cabina,Cabina,MIA,Plazo Fijo,2019-04-24,1992-02-24,1,169,5
EMP01441,Empleado_1441,Tripulante Cabina Senior,Cabina,MIA,Indefinido,2015-01-15,1976-12-25,1,190,9
EMP01442,Empleado_1442,Tripulante Cabina,Cabina,lima,Plazo Fijo,2011-07-06,1975-08-14,1,167,13
EMP01443,Empleado_1443,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2016-03-21,1982-08-21,1,180,8
EMP01444,Empleado_1444,Piloto Copiloto,Cockpit,GRU,Indefinido,2014-09-07,1987-02-10,1,164,10
EMP01445,Empleado_1445,Tripulante Cabina Senior,Cabina,MIA,Plazo Fijo,2012-04-10,1981-09-20,1,180,12
EMP01446,Empleado_1446,Tripulante Cabina,Cabina,LIM,Indefinido,2012-01-25,1977-12-29,1,188,12
EMP01447,Empleado_1447,Piloto Comandante,Cockpit,SCL,Indefinido,2024-08-25,1982-03-17,1,171,0
EMP01448,Empleado_1448,Tripulante Cabina Senior,Cabina,N/A,Plazo Fijo,2017-04-08,1971-10-12,1,170,7
EMP01449,Empleado_1449,Tecnico Mantencion,Tierra,sao paulo,Indefinido,2020-07-09,1976-12-21,1,183,4
EMP01450,Empleado_1450,Ground Staff,Tierra,LIM,Indefinido,2017-07-19,1989-04-02,1,190,7
EMP01451,Empleado_1451,Tripulante Cabina,Cabina,SCL,Indefinido,2018-01-30,1976-09-18,,184,6
EMP01452,Empleado_1452,Piloto Copiloto,Cockpit,SCL,Plazo Fijo,2011-02-22,1993-04-28,1,190,13
EMP01453,Empleado_1453,Agente Check-in,Tierra,MAD,Indefinido,2020-11-18,1994-01-01,1,184,4
EMP01454,Empleado_1454,Tripulante Cabina,Cabina,EZE,Plazo Fijo,2023-04-04,1984-12-20,0,180,1
EMP01455,Empleado_1455,Tripulante Cabina,Cabina,BOG,Plazo Fijo,2020-01-18,1990-02-18,1,178,4
EMP01456,Empleado_1456,Tecnico Mantencion,Tierra,LIM,Indefinido,2018-02-23,1997-02-22,1,166,6
EMP01457,Empleado_1457,Piloto Copiloto,Cockpit,,Indefinido,2013-06-11,1984-09-26,1,162,11
EMP01458,Empleado_1458,Piloto Copiloto,Cockpit,GRU,Plazo Fijo,2016-10-07,1971-10-10,1,179,8
EMP01459,Empleado_1459,Ground Staff,Tierra,LIM,Indefinido,2018-07-09,1991-09-26,0,180,6
EMP01460,Empleado_1460,Administrativo,Admin,SCL,Part-time,2024-07-29,1977-10-20,,173,0
EMP01461,Empleado_1461,Tripulante Cabina,Cabina,SCL,Indefinido,2023-01-18,1983-02-01,1,164,1
EMP01462,Empleado_1462,Ground Staff,Tierra,sao paulo,Part-time,2010-02-15,1987-01-06,1,186,14
EMP01463,Empleado_1463,Administrativo,Admin,BOG,Indefinido,2011-07-26,1997-02-11,1,185,13
EMP01464,Empleado_1464,Tripulante Cabina,Cabina,MIA,Indefinido,2011-04-25,1975-02-08,1,189,13
EMP01465,Empleado_1465,Supervisor Operaciones,Tierra,LIM,Plazo Fijo,2018-09-10,1987-01-01,1,170,6
EMP01466,Empleado_1466,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2018-03-16,1984-09-09,0,178,6
EMP01467,Empleado_1467,Tripulante Cabina Senior,Cabina,SCL,Indefinido,2012-02-25,1994-11-25,1,174,12
